DATE,MONTH,CITY,cloud_cover,wind_speed,wind_gust,humidity,pressure,global_radiation,sunshine,temp_mean,temp_max,temp_min,PRECIPITATION Y/N
20000215.0,2.0,DUSSELDORF,7.0,3.9,9.7,0.83,1.0134,0.26,0.1,6.9,8.5,4.8,True
20000215.0,2.0,MAASTRICHT,8.0,4.9,11.0,0.91,1.0135,0.28,0.5,7.0,8.3,5.0,True
20000215.0,2.0,MUENCHEN,8.0,4.3,11.7,0.88,1.0186,0.34,0.0,6.3,7.4,3.9,True
20000215.0,2.0,OSLO,8.0,1.5,5.7,0.95,0.9966,0.03,0.0,-1.1,0.3,-2.6,False
20000216.0,2.0,DE_BILT,6.0,5.4,16.0,0.79,0.9994,0.82,6.3,3.7,6.3,0.3,True
20000216.0,2.0,DUSSELDORF,6.0,6.7,18.3,0.83,1.0014,0.69,4.0,2.2,5.9,-0.4,True
20000216.0,2.0,MAASTRICHT,6.0,6.5,24.0,0.86,1.0025,0.48,3.4,2.7,6.1,-0.5,True
20000216.0,2.0,MUENCHEN,7.0,4.8,18.5,0.74,1.0073,0.65,1.5,3.5,6.7,1.4,True
20000216.0,2.0,OSLO,3.0,2.2,6.2,0.83,0.9953,0.5,6.7,-2.9,1.1,-6.4,False
20000217.0,2.0,DE_BILT,6.0,4.4,16.0,0.78,1.0073,0.77,5.5,3.6,7.9,0.9,True
20000217.0,2.0,DUSSELDORF,4.0,5.0,14.0,0.88,1.007,0.39,0.9,1.7,5.0,0.3,True
20000217.0,2.0,MAASTRICHT,6.0,5.0,14.0,0.81,1.0092,0.71,3.5,2.6,6.3,0.6,True
20000217.0,2.0,MUENCHEN,7.0,5.4,14.0,0.79,1.01,0.63,1.3,0.0,2.1,-0.9,True
20000217.0,2.0,OSLO,3.0,0.7,4.6,0.83,1.003,0.66,8.3,-5.5,-0.3,-9.8,False
20000218.0,2.0,DE_BILT,8.0,4.8,13.0,0.89,1.0008,0.26,0.1,4.9,8.4,0.8,True
20000218.0,2.0,DUSSELDORF,8.0,5.2,13.8,0.93,1.0041,0.24,0.0,3.7,6.7,0.3,True
20000218.0,2.0,MAASTRICHT,8.0,5.8,16.0,0.91,1.0036,0.16,0.0,4.2,7.6,0.1,True
20000218.0,2.0,MUENCHEN,5.0,4.0,11.9,0.84,1.0124,0.5,0.4,2.2,4.5,-1.2,True
20000218.0,2.0,OSLO,6.0,2.5,7.2,0.89,1.0052,0.43,2.8,-4.7,-2.2,-7.1,False
20000219.0,2.0,DE_BILT,6.0,4.6,14.0,0.86,1.0087,0.35,0.7,4.8,6.8,1.3,True
20000219.0,2.0,DUSSELDORF,8.0,5.8,14.5,0.82,1.0065,0.32,0.3,4.6,7.2,3.3,True
20000219.0,2.0,MAASTRICHT,7.0,5.7,14.0,0.88,1.0091,0.48,1.5,4.6,7.1,2.0,True
20000219.0,2.0,MUENCHEN,7.0,4.3,14.6,0.92,1.0088,0.56,0.7,3.3,5.4,2.0,True
20000219.0,2.0,OSLO,1.0,1.7,6.7,0.85,1.013,0.69,8.4,-7.5,-2.6,-10.7,False
20000220.0,2.0,DE_BILT,3.0,2.3,11.0,0.84,1.0275,1.04,8.5,2.2,7.8,-2.8,False
20000220.0,2.0,DUSSELDORF,3.0,3.5,13.1,0.78,1.026,0.61,2.7,1.7,7.0,-0.4,False
20000220.0,2.0,MAASTRICHT,4.0,2.8,8.0,0.87,1.0277,0.69,2.4,2.1,6.0,-1.1,True
20000220.0,2.0,MUENCHEN,8.0,4.0,10.6,0.97,1.0221,0.37,0.0,0.2,2.8,-0.5,True
20000220.0,2.0,OSLO,1.0,1.2,3.6,0.69,1.0247,0.72,8.6,-4.2,2.3,-10.1,False
20000221.0,2.0,DE_BILT,7.0,2.8,8.0,0.91,1.0274,0.69,4.0,2.2,6.0,-3.7,True
20000221.0,2.0,DUSSELDORF,7.0,2.8,6.5,0.82,1.029,0.46,1.2,3.0,5.2,-4.1,False
20000221.0,2.0,MAASTRICHT,7.0,3.7,8.0,0.85,1.0286,0.79,4.2,2.9,6.5,-1.8,False
20000221.0,2.0,MUENCHEN,7.0,2.5,8.9,0.79,1.0315,0.95,3.8,-0.8,1.8,-2.8,True
20000221.0,2.0,OSLO,2.0,1.5,5.7,0.78,1.0252,0.78,7.9,-4.4,0.3,-8.9,True
20000222.0,2.0,DE_BILT,7.0,2.1,7.0,0.96,1.0248,0.48,1.7,2.8,6.5,-0.7,False
20000222.0,2.0,DUSSELDORF,5.0,2.3,6.7,0.83,1.0254,0.38,0.6,2.8,7.1,1.0,False
20000222.0,2.0,MAASTRICHT,7.0,2.5,7.0,0.84,1.0253,0.76,3.1,4.1,7.6,1.6,True
20000222.0,2.0,MUENCHEN,5.0,1.5,4.8,0.69,1.0282,1.02,4.4,0.3,3.5,-3.3,False
20000222.0,2.0,OSLO,8.0,2.4,5.1,0.89,1.0212,0.28,0.0,-1.9,0.1,-5.4,False
20000223.0,2.0,DE_BILT,4.0,2.8,9.0,0.88,1.0232,0.87,5.8,5.1,10.0,-1.5,False
20000223.0,2.0,DUSSELDORF,4.0,3.2,7.0,0.75,1.0245,0.87,5.3,6.6,9.9,1.0,True
20000223.0,2.0,MAASTRICHT,7.0,3.8,11.0,0.8,1.0246,0.91,4.8,6.3,10.7,1.1,False
20000223.0,2.0,MUENCHEN,7.0,2.5,6.6,0.72,1.0286,0.77,1.9,2.0,4.7,-0.9,False
20000223.0,2.0,OSLO,7.0,2.1,7.7,0.89,1.0237,0.12,0.0,-3.0,-1.0,-5.9,True
20000224.0,2.0,DE_BILT,8.0,4.6,11.0,0.82,1.0202,0.48,1.6,7.8,9.7,4.3,True
20000224.0,2.0,DUSSELDORF,8.0,4.6,10.3,0.89,1.0217,0.26,0.0,6.3,10.0,5.4,True
20000224.0,2.0,MAASTRICHT,8.0,5.2,13.0,0.91,1.022,0.24,0.4,7.8,10.2,5.0,True
20000224.0,2.0,MUENCHEN,8.0,3.9,12.1,0.72,1.0292,0.46,0.1,4.6,7.1,1.7,True
20000224.0,2.0,OSLO,6.0,2.7,8.7,0.94,1.0038,0.5,3.0,-0.3,2.6,-1.2,True
20000225.0,2.0,DE_BILT,3.0,3.4,11.0,0.83,1.025,1.08,8.1,5.4,9.2,2.9,True
20000225.0,2.0,DUSSELDORF,4.0,4.1,16.1,0.78,1.0238,0.79,4.1,3.8,11.6,1.8,True
20000225.0,2.0,MAASTRICHT,4.0,5.3,18.0,0.8,1.0256,0.82,4.4,6.1,11.4,-0.1,True
20000225.0,2.0,MUENCHEN,7.0,5.3,22.0,0.84,1.0264,0.55,0.4,6.4,9.8,4.7,True
20000225.0,2.0,OSLO,3.0,1.2,4.6,0.9,1.0058,0.08,2.5,-3.2,1.7,-7.2,False
20000226.0,2.0,DE_BILT,2.0,2.7,7.0,0.82,1.0305,1.1,8.1,3.4,9.5,-0.7,False
20000226.0,2.0,DUSSELDORF,3.0,2.5,5.7,0.74,1.0317,1.15,8.3,2.4,8.6,-1.0,False
20000226.0,2.0,MAASTRICHT,2.0,2.7,8.0,0.78,1.0318,1.18,8.0,3.0,8.2,-1.1,False
20000226.0,2.0,MUENCHEN,6.0,1.5,5.0,0.76,1.0331,1.2,5.9,4.3,8.4,0.1,True
20000226.0,2.0,OSLO,6.0,1.0,4.1,0.91,1.0167,0.2,0.0,-1.1,1.5,-4.3,False
20000227.0,2.0,DE_BILT,7.0,5.5,13.0,0.72,1.0203,1.07,7.6,7.6,12.3,0.6,False
20000227.0,2.0,DUSSELDORF,5.0,6.4,13.4,0.68,1.0241,1.17,8.4,8.1,12.5,-0.3,False
20000227.0,2.0,MAASTRICHT,4.0,5.5,14.0,0.69,1.023,1.22,9.0,8.0,14.3,-0.4,False
20000227.0,2.0,MUENCHEN,1.0,1.9,6.6,0.69,1.0302,1.56,10.4,7.3,14.0,1.7,False
20000227.0,2.0,OSLO,8.0,6.7,15.4,0.93,1.0053,0.2,0.0,2.7,4.5,-3.7,True
20000228.0,2.0,DE_BILT,6.0,6.7,18.0,0.8,1.0108,0.37,0.5,9.2,12.7,5.3,True
20000228.0,2.0,DUSSELDORF,5.0,7.4,17.0,0.77,1.0134,0.37,0.3,8.3,13.2,5.7,True
20000228.0,2.0,MAASTRICHT,6.0,8.2,18.0,0.81,1.0139,0.19,0.8,9.0,13.7,5.0,True
20000228.0,2.0,MUENCHEN,1.0,2.4,7.3,0.37,1.0221,1.59,10.5,11.3,19.6,1.4,True
20000228.0,2.0,OSLO,7.0,3.1,13.9,0.85,0.9904,0.36,2.0,4.2,5.8,3.5,False
20000229.0,2.0,DE_BILT,6.0,6.9,18.0,0.87,1.0036,0.59,2.2,6.5,8.8,3.9,True
20000229.0,2.0,DUSSELDORF,6.0,7.7,16.7,0.75,1.0084,0.5,1.1,7.5,9.1,4.4,True
20000229.0,2.0,MAASTRICHT,6.0,8.4,20.0,0.85,1.0074,0.63,1.5,6.4,8.8,4.1,True
20000229.0,2.0,MUENCHEN,8.0,1.7,6.6,0.74,1.0183,0.8,1.7,8.4,11.5,6.6,True
20000229.0,2.0,OSLO,7.0,5.6,12.9,0.88,0.9913,0.4,3.0,2.9,5.3,1.4,True
20000301.0,3.0,DE_BILT,6.0,4.3,13.0,0.83,1.0046,0.88,4.1,5.3,8.2,2.6,True
20000301.0,3.0,DUSSELDORF,7.0,5.1,14.0,0.84,1.0036,0.5,0.8,4.9,8.9,4.0,True
20000301.0,3.0,MAASTRICHT,7.0,4.8,15.0,0.89,1.006,0.66,2.2,4.8,7.4,2.2,True
20000301.0,3.0,MUENCHEN,8.0,4.1,14.1,0.83,1.0067,0.43,0.0,4.8,8.4,2.6,True
20000301.0,3.0,OSLO,5.0,2.0,10.8,0.72,0.9819,0.86,6.3,2.9,6.7,0.1,False
20000302.0,3.0,DE_BILT,6.0,6.8,20.0,0.86,1.0149,0.71,2.4,4.9,8.2,1.4,True
20000302.0,3.0,DUSSELDORF,6.0,7.1,16.4,0.77,1.018,0.9,3.9,4.7,7.4,0.7,True
20000302.0,3.0,MAASTRICHT,6.0,7.6,19.0,0.82,1.0187,0.79,3.3,4.2,7.0,-0.3,True
20000302.0,3.0,MUENCHEN,5.0,4.4,13.9,0.78,1.0228,1.17,4.7,2.0,5.0,0.7,True
20000302.0,3.0,OSLO,4.0,3.8,10.3,0.45,0.9979,0.93,7.0,1.4,4.5,-0.6,True
20000303.0,3.0,DE_BILT,7.0,6.9,21.0,0.82,1.0034,0.78,2.9,6.9,10.2,3.3,True
20000303.0,3.0,DUSSELDORF,7.0,8.3,21.2,0.86,1.0051,0.33,0.0,5.4,9.5,3.6,True
20000303.0,3.0,MAASTRICHT,7.0,9.1,22.0,0.92,1.0065,0.18,0.2,5.4,9.2,2.1,True
20000303.0,3.0,MUENCHEN,7.0,7.5,19.9,0.52,1.0154,1.34,6.1,7.2,9.8,1.1,True
20000303.0,3.0,OSLO,7.0,3.4,14.4,0.8,0.9721,0.08,5.4,-0.2,2.3,-2.2,False
20000304.0,3.0,DE_BILT,4.0,4.3,19.0,0.81,1.021,1.1,5.9,1.9,5.4,-0.2,True
20000304.0,3.0,DUSSELDORF,4.0,5.9,19.4,0.85,1.0197,0.95,4.1,1.2,4.9,0.4,True
20000304.0,3.0,MAASTRICHT,6.0,4.3,18.0,0.94,1.0226,0.96,4.1,1.2,4.5,-0.7,True
20000304.0,3.0,MUENCHEN,7.0,6.3,18.6,0.81,1.019,0.92,2.4,1.4,7.8,-0.5,True
20000304.0,3.0,OSLO,6.0,5.3,18.0,0.43,0.9984,0.52,7.6,-0.2,3.0,-3.1,False
20000305.0,3.0,DE_BILT,6.0,3.5,11.0,0.85,1.0305,1.07,5.4,3.2,7.5,-0.4,True
20000305.0,3.0,DUSSELDORF,5.0,3.7,8.9,0.85,1.0314,0.38,0.1,2.6,5.4,-1.2,True
20000305.0,3.0,MAASTRICHT,6.0,4.0,11.0,0.81,1.0323,0.91,3.9,2.9,6.5,-2.8,True
20000305.0,3.0,MUENCHEN,5.0,4.9,14.2,0.66,1.0342,0.89,2.1,-0.3,1.9,-2.7,False
20000305.0,3.0,OSLO,5.0,2.6,14.4,0.51,1.0143,0.99,6.6,-1.8,3.9,-7.4,True
20000306.0,3.0,DE_BILT,6.0,6.5,14.0,0.85,1.0257,0.51,0.7,6.3,8.4,3.1,False
20000306.0,3.0,DUSSELDORF,7.0,6.2,12.2,0.65,1.0283,0.66,1.6,7.0,9.5,1.6,False
20000306.0,3.0,MAASTRICHT,5.0,6.8,14.0,0.68,1.0287,1.3,7.4,6.3,9.5,0.8,False
20000306.0,3.0,MUENCHEN,1.0,1.9,6.0,0.48,1.0327,1.86,11.0,3.5,9.7,-2.1,False
20000306.0,3.0,OSLO,7.0,3.8,16.5,0.76,0.9908,0.75,3.8,5.9,11.1,-1.0,False
20000307.0,3.0,DE_BILT,8.0,6.3,15.0,0.89,1.0205,0.69,1.9,9.6,12.9,7.5,True
20000307.0,3.0,DUSSELDORF,8.0,7.0,14.2,0.83,1.0228,0.47,0.4,8.4,11.7,6.8,True
20000307.0,3.0,MAASTRICHT,8.0,8.0,17.0,0.85,1.0239,0.42,0.4,8.3,11.5,6.0,True
20000307.0,3.0,MUENCHEN,2.0,3.6,11.8,0.56,1.0283,1.86,10.8,6.5,11.6,-0.8,True
20000307.0,3.0,OSLO,4.0,3.8,15.4,0.44,0.9973,0.74,5.8,5.2,8.1,3.7,False
20000308.0,3.0,DE_BILT,8.0,7.3,16.0,0.9,1.0175,0.37,0.0,11.1,12.9,9.5,True
20000308.0,3.0,DUSSELDORF,8.0,7.8,14.9,0.9,1.0195,0.36,0.0,11.0,12.2,7.9,True
20000308.0,3.0,MAASTRICHT,8.0,8.6,16.0,0.93,1.0213,0.14,0.4,10.1,11.4,7.8,True
20000308.0,3.0,MUENCHEN,8.0,7.7,18.5,0.69,1.026,0.47,0.0,9.1,10.9,6.1,True
20000308.0,3.0,OSLO,8.0,2.1,7.2,0.88,0.9956,0.16,0.0,-0.9,5.0,-1.9,True
20000309.0,3.0,DE_BILT,8.0,6.5,17.0,0.84,1.0206,0.48,0.4,10.7,13.6,6.4,True
20000309.0,3.0,DUSSELDORF,8.0,7.7,18.9,0.84,1.0203,0.36,0.0,10.3,12.7,9.0,True
20000309.0,3.0,MAASTRICHT,8.0,6.2,15.0,0.89,1.0227,0.2,0.0,10.7,12.3,8.8,True
20000309.0,3.0,MUENCHEN,7.0,8.7,19.8,0.64,1.0224,0.78,1.2,11.6,15.2,9.2,True
20000309.0,3.0,OSLO,2.0,4.5,14.4,0.54,1.0079,0.61,7.7,-0.4,3.3,-3.5,False
20000310.0,3.0,DE_BILT,6.0,3.0,11.0,0.87,1.0244,0.79,2.4,6.5,9.9,0.7,True
20000310.0,3.0,DUSSELDORF,6.0,3.9,10.9,0.79,1.0253,0.77,2.1,8.0,9.4,4.2,True
20000310.0,3.0,MAASTRICHT,8.0,4.1,14.0,0.9,1.0255,0.37,0.0,8.1,11.1,5.9,True
20000310.0,3.0,MUENCHEN,8.0,5.3,15.5,0.84,1.0254,0.65,0.5,7.4,10.4,5.9,True
20000310.0,3.0,OSLO,6.0,2.0,10.3,0.48,1.0178,0.88,5.3,-0.6,4.0,-5.4,True
20000311.0,3.0,DE_BILT,7.0,5.3,15.0,0.84,1.0182,0.84,2.7,8.7,11.6,5.3,True
20000311.0,3.0,DUSSELDORF,7.0,6.3,13.5,0.79,1.0177,0.42,0.1,8.7,10.7,7.8,True
20000311.0,3.0,MAASTRICHT,7.0,5.6,14.0,0.86,1.0196,0.4,0.3,8.2,10.0,6.1,True
20000311.0,3.0,MUENCHEN,7.0,6.8,18.2,0.67,1.0186,0.64,0.4,9.4,13.0,7.2,True
20000311.0,3.0,OSLO,3.0,3.3,7.2,0.71,1.0118,0.84,7.3,0.0,4.3,-2.5,True
20000312.0,3.0,DE_BILT,5.0,2.0,7.0,0.82,1.0257,1.22,5.9,7.7,12.3,3.9,False
20000312.0,3.0,DUSSELDORF,7.0,2.6,6.5,0.77,1.0259,0.5,0.4,7.4,9.1,6.2,False
20000312.0,3.0,MAASTRICHT,7.0,1.9,5.0,0.82,1.0266,0.66,0.7,7.0,9.8,5.3,False
20000312.0,3.0,MUENCHEN,4.0,2.3,10.1,0.68,1.0256,1.35,5.0,5.8,10.4,4.1,False
20000312.0,3.0,OSLO,3.0,1.5,5.1,0.75,1.0173,1.23,9.4,-0.9,4.6,-6.0,False
20000313.0,3.0,DE_BILT,7.0,2.8,7.0,0.93,1.024,0.53,0.5,7.7,10.3,3.9,False
20000313.0,3.0,DUSSELDORF,8.0,3.7,8.4,0.78,1.025,0.65,1.1,9.0,12.6,5.4,True
20000313.0,3.0,MAASTRICHT,7.0,4.2,10.0,0.85,1.0256,0.83,2.3,7.9,10.9,2.6,False
20000313.0,3.0,MUENCHEN,3.0,1.4,5.8,0.72,1.0264,1.74,8.4,5.7,11.1,-0.5,True
20000313.0,3.0,OSLO,7.0,1.7,4.6,0.94,1.0072,0.31,0.0,1.6,4.8,-1.4,False
20000314.0,3.0,DE_BILT,7.0,5.0,17.0,0.86,1.0195,0.64,1.1,7.8,10.2,3.6,True
20000314.0,3.0,DUSSELDORF,7.0,5.5,16.1,0.82,1.0197,0.39,0.0,8.3,11.0,6.0,True
20000314.0,3.0,MAASTRICHT,7.0,5.6,15.0,0.89,1.0209,0.29,0.0,8.2,12.3,3.7,True
20000314.0,3.0,MUENCHEN,8.0,4.8,14.9,0.81,1.0219,0.57,0.1,8.2,10.5,3.8,True
20000314.0,3.0,OSLO,3.0,3.9,15.9,0.48,0.9969,0.92,6.6,2.4,7.0,-0.6,False
20000315.0,3.0,DE_BILT,5.0,4.8,13.0,0.75,1.0287,1.09,4.4,6.0,8.7,2.0,True
20000315.0,3.0,DUSSELDORF,7.0,5.9,13.6,0.72,1.0282,0.96,3.1,5.0,8.0,1.8,True
20000315.0,3.0,MAASTRICHT,6.0,4.5,11.0,0.73,1.03,1.2,5.8,5.1,8.3,1.3,False
20000315.0,3.0,MUENCHEN,6.0,5.6,15.5,0.66,1.0269,1.2,3.5,2.9,8.6,-0.4,True
20000315.0,3.0,OSLO,4.0,2.1,11.3,0.41,1.0117,1.34,8.9,1.9,5.8,-0.9,False
20000316.0,3.0,DE_BILT,7.0,3.3,11.0,0.89,1.0299,0.41,0.0,8.0,10.4,4.9,True
20000316.0,3.0,DUSSELDORF,8.0,5.4,10.7,0.88,1.0285,0.4,0.0,8.2,9.4,5.3,True
20000316.0,3.0,MAASTRICHT,8.0,4.1,11.0,0.91,1.0305,0.27,0.0,7.7,9.7,5.5,False
20000316.0,3.0,MUENCHEN,8.0,6.2,16.2,0.94,1.0267,0.52,0.0,3.0,4.1,0.4,True
20000316.0,3.0,OSLO,7.0,1.0,9.3,0.74,1.02,0.68,1.8,0.1,4.3,-2.0,True
20000317.0,3.0,DE_BILT,8.0,3.4,11.0,0.84,1.0298,0.53,0.4,8.2,10.8,4.7,False
20000317.0,3.0,DUSSELDORF,8.0,5.4,12.4,0.83,1.0281,0.41,0.0,8.1,10.3,6.4,True
20000317.0,3.0,MAASTRICHT,8.0,4.1,10.0,0.88,1.0298,0.34,0.0,7.5,10.6,5.1,True
20000317.0,3.0,MUENCHEN,8.0,5.5,15.4,0.98,1.0238,0.53,0.0,5.2,5.5,0.0,True
20000317.0,3.0,OSLO,8.0,0.7,3.6,0.88,1.024,0.24,0.0,0.5,2.0,-0.8,True
20000318.0,3.0,DE_BILT,8.0,4.8,14.0,0.86,1.0297,0.87,2.4,7.0,9.1,5.5,True
20000318.0,3.0,DUSSELDORF,7.0,4.7,11.4,0.86,1.028,0.41,0.0,6.0,8.1,5.0,True
20000318.0,3.0,MAASTRICHT,8.0,4.3,12.0,0.88,1.0294,0.46,0.7,6.1,8.3,3.3,True
20000318.0,3.0,MUENCHEN,8.0,2.1,7.5,0.94,1.0254,0.54,0.0,3.5,5.5,1.1,True
20000318.0,3.0,OSLO,3.0,2.9,17.5,0.65,1.028,1.41,9.4,4.0,9.2,0.4,False
20000319.0,3.0,DE_BILT,7.0,3.0,8.0,0.85,1.0339,1.39,6.5,5.8,10.4,1.4,True
20000319.0,3.0,DUSSELDORF,7.0,1.9,7.4,0.85,1.0327,0.86,2.1,3.9,8.8,-0.9,False
20000319.0,3.0,MAASTRICHT,7.0,2.3,7.0,0.94,1.0332,0.38,1.2,3.8,6.3,0.8,True
20000319.0,3.0,MUENCHEN,7.0,2.3,7.5,0.76,1.029,0.67,0.3,3.4,6.0,2.7,True
20000319.0,3.0,OSLO,8.0,0.7,4.1,0.8,1.0242,0.25,0.0,0.9,4.6,-2.5,False
20000320.0,3.0,DE_BILT,6.0,1.5,6.0,0.91,1.0294,0.88,2.3,5.1,10.9,-1.1,False
20000320.0,3.0,DUSSELDORF,4.0,1.1,3.6,0.84,1.0295,1.14,4.0,3.8,9.9,-1.5,False
20000320.0,3.0,MAASTRICHT,5.0,1.6,5.0,0.84,1.0295,1.61,7.2,4.1,9.9,-0.7,False
20000320.0,3.0,MUENCHEN,4.0,1.4,5.1,0.63,1.0285,1.84,8.2,4.7,8.0,-0.5,False
20000320.0,3.0,OSLO,4.0,4.5,12.3,0.62,1.0131,1.08,8.2,8.5,15.4,1.0,False
20000321.0,3.0,DE_BILT,6.0,1.0,4.0,0.87,1.0232,0.44,0.0,6.0,10.1,1.4,False
20000321.0,3.0,DUSSELDORF,3.0,1.4,5.1,0.79,1.0231,1.8,9.8,6.4,13.9,-0.2,False
20000321.0,3.0,MAASTRICHT,2.0,2.1,5.0,0.8,1.0228,1.78,10.8,6.3,12.4,0.4,False
20000321.0,3.0,MUENCHEN,2.0,1.5,5.3,0.64,1.0232,2.19,11.3,6.8,13.0,0.5,False
20000321.0,3.0,OSLO,5.0,2.0,9.3,0.68,1.0111,1.09,5.5,5.6,10.4,-0.8,False
20000322.0,3.0,DE_BILT,3.0,1.5,4.0,0.81,1.0171,1.75,9.4,7.2,15.8,-0.7,False
20000322.0,3.0,DUSSELDORF,1.0,1.9,6.4,0.64,1.0169,1.88,10.4,9.0,17.3,-0.6,False
20000322.0,3.0,MAASTRICHT,1.0,2.6,7.0,0.65,1.017,1.82,10.7,9.8,16.2,1.1,False
20000322.0,3.0,MUENCHEN,0.0,1.9,8.4,0.61,1.0198,2.25,11.7,8.8,15.9,0.2,False
20000322.0,3.0,OSLO,4.0,2.7,10.8,0.6,1.0099,1.4,9.9,3.1,8.9,-2.5,False
20000323.0,3.0,DE_BILT,6.0,2.6,7.0,0.85,1.0139,1.71,8.8,7.2,13.4,0.9,False
20000323.0,3.0,DUSSELDORF,5.0,1.7,5.5,0.64,1.0139,1.57,7.3,11.0,16.9,1.9,False
20000323.0,3.0,MAASTRICHT,6.0,2.6,7.0,0.68,1.0132,1.42,7.9,9.9,15.4,2.3,False
20000323.0,3.0,MUENCHEN,6.0,2.2,6.5,0.48,1.0156,2.0,9.1,12.2,17.2,5.3,False
20000323.0,3.0,OSLO,4.0,4.1,13.4,0.44,1.0128,1.25,8.3,2.0,6.6,-1.2,False
20000324.0,3.0,DE_BILT,7.0,2.7,8.0,0.91,1.0082,0.46,0.0,8.8,12.3,4.9,True
20000324.0,3.0,DUSSELDORF,8.0,3.9,9.8,0.81,1.009,0.63,0.6,10.2,14.7,9.4,True
20000324.0,3.0,MAASTRICHT,8.0,3.5,9.0,0.89,1.0093,0.33,0.0,9.9,11.3,7.9,True
20000324.0,3.0,MUENCHEN,7.0,1.9,10.3,0.68,1.0128,1.09,2.1,10.6,15.6,8.0,True
20000324.0,3.0,OSLO,5.0,1.2,10.3,0.52,1.0183,1.46,10.6,1.9,7.4,-3.7,False
20000325.0,3.0,DE_BILT,7.0,2.5,12.0,0.88,1.0114,1.05,3.1,8.6,11.8,5.2,True
20000325.0,3.0,DUSSELDORF,7.0,4.7,11.1,0.74,1.0125,0.9,2.0,10.0,14.3,8.2,True
20000325.0,3.0,MAASTRICHT,7.0,4.8,11.0,0.86,1.0127,0.85,2.5,9.4,12.4,6.7,True
20000325.0,3.0,MUENCHEN,3.0,2.1,5.8,0.68,1.0165,1.69,6.2,9.5,14.3,5.9,False
20000325.0,3.0,OSLO,8.0,1.9,5.1,0.56,1.0142,0.7,0.0,2.5,6.0,-1.8,False
20000326.0,3.0,DE_BILT,6.0,2.8,11.0,0.87,1.0085,1.3,4.9,6.3,10.5,4.4,True
20000326.0,3.0,DUSSELDORF,5.0,3.4,15.1,0.79,1.0095,1.39,5.4,6.8,11.4,5.2,True
20000326.0,3.0,MAASTRICHT,6.0,3.1,16.0,0.89,1.0093,1.22,5.4,6.1,10.4,3.2,True
20000326.0,3.0,MUENCHEN,7.0,2.4,9.5,0.86,1.0129,0.88,0.9,5.4,9.7,4.8,True
20000326.0,3.0,OSLO,7.0,3.2,9.8,0.67,1.0131,0.77,0.8,3.5,6.6,1.5,True
20000327.0,3.0,DE_BILT,6.0,3.5,12.0,0.86,1.0113,0.84,1.6,5.6,9.1,3.2,True
20000327.0,3.0,DUSSELDORF,6.0,2.8,11.2,0.82,1.0091,0.92,2.0,7.1,10.7,4.1,True
20000327.0,3.0,MAASTRICHT,7.0,3.1,10.0,0.92,1.0096,1.1,1.6,5.6,8.1,2.5,True
20000327.0,3.0,MUENCHEN,8.0,1.8,6.5,0.95,1.0078,0.59,0.0,3.8,6.3,3.5,True
20000327.0,3.0,OSLO,2.0,4.6,12.9,0.48,1.0251,1.6,9.3,1.7,5.1,-1.0,False
20000328.0,3.0,DE_BILT,7.0,4.7,12.0,0.85,1.0175,0.49,0.0,4.1,5.2,2.5,False
20000328.0,3.0,DUSSELDORF,8.0,3.7,8.6,0.86,1.0155,0.47,0.0,3.6,6.9,3.0,True
20000328.0,3.0,MAASTRICHT,8.0,5.2,10.0,0.93,1.0157,0.32,0.0,3.4,5.0,2.3,True
20000328.0,3.0,MUENCHEN,8.0,2.7,8.1,0.82,1.0114,0.66,0.1,4.9,7.0,3.2,False
20000328.0,3.0,OSLO,2.0,1.5,6.2,0.5,1.0284,1.63,10.8,1.1,7.0,-4.4,False
20000329.0,3.0,DE_BILT,8.0,5.9,12.0,0.86,1.0154,0.49,0.0,5.9,7.8,4.2,False
20000329.0,3.0,DUSSELDORF,8.0,5.2,13.0,0.87,1.0132,0.47,0.0,6.3,6.8,3.2,False
20000329.0,3.0,MAASTRICHT,8.0,6.0,13.0,0.94,1.0123,0.39,0.0,5.4,7.0,2.6,True
20000329.0,3.0,MUENCHEN,8.0,4.8,14.0,0.85,1.006,0.86,0.7,5.8,10.1,3.1,True
20000329.0,3.0,OSLO,5.0,1.4,4.6,0.62,1.0254,1.02,1.7,3.2,8.1,-2.0,False
20000330.0,3.0,DE_BILT,8.0,3.6,10.0,0.87,1.011,0.5,0.0,6.5,7.8,5.6,False
20000330.0,3.0,DUSSELDORF,8.0,4.2,11.7,0.86,1.009,0.48,0.0,6.8,8.5,6.1,True
20000330.0,3.0,MAASTRICHT,8.0,4.2,10.0,0.97,1.0096,0.18,0.0,6.1,6.8,5.2,True
20000330.0,3.0,MUENCHEN,8.0,9.4,21.0,0.92,1.0085,0.61,0.0,2.8,4.8,2.2,True
20000330.0,3.0,OSLO,1.0,2.2,6.7,0.62,1.014,1.69,11.6,4.2,11.2,-1.9,False
20000331.0,3.0,DE_BILT,8.0,1.3,4.0,0.84,1.0066,0.51,0.0,6.1,7.8,4.6,False
20000331.0,3.0,DUSSELDORF,8.0,2.3,4.8,0.88,1.007,0.49,0.0,6.1,8.1,4.9,False
20000331.0,3.0,MAASTRICHT,8.0,2.0,5.0,0.94,1.007,0.49,0.0,5.7,7.8,2.8,False
20000331.0,3.0,MUENCHEN,5.0,4.6,15.0,0.67,1.0096,1.67,5.4,6.2,11.3,3.0,False
